date,tournament,neutral,oc,total,btts,pH,pD,pA,p_o25,p_btts,rps,fav,comp,fav_oc,fb
2019-09-06,UEFA Euro qualification,False,2,4,0,0.3151812465745135,0.25476614442613515,0.4300526089993512,0.5111784123415943,0.5484492863852864,0.2120896233503553,0.4300526089993512,Other,1,4
2019-09-06,Friendly,True,1,4,1,0.5287314050919212,0.24125824521813866,0.23001034968994027,0.5106237147861423,0.5236502705876017,0.16623082984748289,0.5287314050919212,Friendly,0,5
2019-09-06,Friendly,False,2,3,1,0.22703409159595006,0.24049688452125345,0.5324690238827965,0.5107364601952802,0.5223862695943757,0.13506484618795167,0.5324690238827965,Friendly,1,5
2019-09-06,Friendly,False,1,2,1,0.6334082155319014,0.21462872434248045,0.1519630601256183,0.5109282239000382,0.4724140301651258,0.21214936957302494,0.6334082155319014,Friendly,0,6
2019-09-06,Friendly,False,0,1,0,0.7546677975177706,0.16868542651310992,0.07664677596911937,0.5111191313291645,0.3679321507088451,0.033031308920621005,0.7546677975177706,Friendly,1,7
2019-09-06,Friendly,True,2,3,1,0.5723864333907378,0.23158793159053392,0.19602563501872827,0.5109294946695846,0.5059285916710419,0.48700050433840436,0.5723864333907378,Friendly,0,5
2019-09-06,UEFA Euro qualification,False,2,3,1,0.4723863691328626,0.2504744069154299,0.27713922395170765,0.5105561255830843,0.5401814974282209,0.3728382916458344,0.4723863691328626,Other,0,4
2019-09-06,UEFA Euro qualification,False,2,6,1,0.5091044162485335,0.24479602576340026,0.2460995579880663,0.5110501111081716,0.5306058699740241,0.4137765915547746,0.5091044162485335,Other,0,5
2019-09-06,UEFA Euro qualification,False,0,3,1,0.8563486886507372,0.11654088841890985,0.027110422930352904,0.5111801893812853,0.213793631195403,0.01068533714191272,0.8563486886507372,Other,1,8
2019-09-06,Friendly,False,2,3,0,0.3214622765020254,0.25532436025522626,0.42321336324274805,0.5109306134083694,0.5491290191303602,0.21801040977780317,0.42321336324274805,Friendly,1,4
2019-09-06,UEFA Euro qualification,False,0,6,0,0.9256680830529469,0.07092480353771667,0.003407113409336508,0.5252934532782622,0.04558393854081943,0.0027684211494038396,0.9256680830529469,Other,1,9
2019-09-07,UEFA Euro qualification,False,0,1,0,0.9612599144822382,0.03699005417099419,0.001750031346767553,0.6717485239727436,0.04716062918913996,0.0007519284178190816,0.9612599144822382,Other,1,9
2019-09-07,FIFA World Cup qualification,False,1,0,0,0.40983226258759364,0.2560816665261481,0.3340860708862584,0.5111908104864666,0.5507480225982259,0.13978799310894216,0.40983226258759364,WC qual,0,4
2019-09-07,CONCACAF Nations League,False,0,6,1,0.5738427314564056,0.23123080425092246,0.19492646429267171,0.5109294724001957,0.5052469433517996,0.10980317200708975,0.5738427314564056,Other,1,5
2019-09-07,CONCACAF Nations League,False,0,3,0,0.7851453331334002,0.1544617715566296,0.06039289530997023,0.5111870012872891,0.33044533180377916,0.024904914839139303,0.7851453331334002,Other,1,7
2019-09-07,CONCACAF Nations League,False,0,3,1,0.20410855152041696,0.23412026853382906,0.561771179945754,0.5109296475071996,0.5107337371331027,0.47451502819028674,0.561771179945754,Other,0,5
2019-09-07,CONCACAF Nations League,False,0,1,0,0.2610140250652953,0.24770891497930198,0.49127705995540266,0.5110096123731384,0.5357974948599664,0.39372671039431023,0.49127705995540266,Other,0,4
2019-09-07,CONCACAF Nations League,False,0,6,0,0.7262083367465917,0.18101913492448388,0.09277252832892427,0.5106810380073854,0.3977721488696438,0.041784308439804414,0.7262083367465917,Other,1,7
2019-09-07,UEFA Euro qualification,False,0,5,1,0.932322304803661,0.06458215202439653,0.003095543171942396,0.5485287510446767,0.04588224136416794,0.0022949264073089657,0.932322304803661,Other,1,9
2019-09-07,UEFA Euro qualification,False,2,6,1,0.24291205529320897,0.24414656841686486,0.512941376289926,0.5109301702268164,0.5292863662106018,0.14811618476856114,0.512941376289926,Other,1,5
2019-09-07,UEFA Euro qualification,False,2,3,0,0.02219060260096511,0.10949911287762115,0.8683102845214137,0.5106996286359107,0.18816669836694136,0.008917302003312482,0.8683102845214137,Other,1,8
2019-09-07,UEFA Euro qualification,False,0,4,0,0.8903799106111958,0.09578288302423717,0.013837206364567162,0.5108939240575694,0.13606386702574594,0.006104016138792516,0.8903799106111958,Other,1,8
2019-09-07,UEFA Euro qualification,False,0,3,1,0.27121974585681996,0.24942280683428653,0.4793574473088936,0.5111126684414101,0.5389750289996716,0.38045211055974837,0.4793574473088936,Other,0,4
2019-09-07,Friendly,True,0,2,0,0.5062794986526225,0.24530475707984475,0.2484157442675325,0.5109302226376607,0.5313824475604629,0.15273515772534904,0.5062794986526225,Friendly,1,5
2019-09-07,UEFA Euro qualification,False,0,3,0,0.9205763563849448,0.07559070586356396,0.003832937751491193,0.510878245648944,0.04786040337455008,0.0031614032884490495,0.9205763563849448,Other,1,9
2019-09-08,CONCACAF Nations League,False,1,4,1,0.3133219979785391,0.2546153574495519,0.432062644571909,0.5111371871348103,0.5481382978734048,0.14242440162586772,0.432062644571909,Other,0,4
2019-09-08,FIFA World Cup qualification,False,1,2,1,0.4829372221286404,0.24895667045131084,0.2681061074200488,0.5109303777890151,0.5379300862813706,0.15255462267662923,0.4829372221286404,WC qual,0,4
2019-09-08,FIFA World Cup qualification,False,0,1,0,0.4311401346191246,0.2547073090167038,0.3141525563641717,0.511053050099277,0.5481995655876988,0.21114668755564586,0.4311401346191246,WC qual,1,4
2019-09-08,FIFA World Cup qualification,False,1,2,1,0.4453726465511787,0.25342373361236253,0.3012036198364588,0.5111677810038164,0.5460941059567959,0.14454020744929355,0.4453726465511787,WC qual,0,4
2019-09-08,FIFA World Cup qualification,False,0,1,0,0.7010543309893695,0.19103878804724178,0.10790688096338885,0.5110243300366806,0.4215991279753396,0.050506203989730186,0.7010543309893695,WC qual,1,7
2019-09-08,CONCACAF Nations League,False,0,5,1,0.32972285777784105,0.25591934481811734,0.41435779740404177,0.5107918084143886,0.549998747967373,0.3104819158275165,0.41435779740404177,Other,0,4
2019-09-08,CONCACAF Nations League,True,2,3,1,0.5120773313091893,0.24429966442876372,0.24362300426204708,0.5109301772451832,0.5295639834671344,0.4171646764611563,0.5120773313091893,Other,0,5
2019-09-08,CONCACAF Nations League,False,0,6,0,0.5341478781698658,0.24016563313592904,0.2256864886942052,0.5107053486870616,0.521738869109525,0.13397629529637892,0.5341478781698658,Other,1,5
2019-09-08,CONCACAF Nations League,False,0,1,0,0.4912770599554028,0.24770891497930198,0.26101402506529536,0.5110096123731385,0.5357974948599665,0.1634636755042027,0.4912770599554028,Other,1,4
2019-09-08,CONCACAF Nations League,False,2,3,1,0.5450151707514292,0.2378628220572405,0.21712200719133024,0.5109298575852116,0.5177458445604367,0.4549697439866706,0.5450151707514292,Other,0,5
2019-09-08,UEFA Euro qualification,False,1,0,0,0.10764249208186501,0.19089657151701042,0.7014609364011246,0.5109255644821771,0.42114813668092466,0.2518171756991685,0.7014609364011246,Other,0,7
2019-09-08,UEFA Euro qualification,False,1,2,1,0.9242384352972418,0.07228742344250526,0.003474141260252869,0.5204925672474472,0.045519673341783154,0.42711437746909503,0.9242384352972418,Other,0,9
2019-09-08,UEFA Euro qualification,False,0,4,0,0.9544272077591048,0.043506681594655046,0.002066110646240279,0.6386298683132745,0.046862014335232315,0.0010405741029171506,0.9544272077591048,Other,1,9
2019-09-08,CONCACAF Nations League,False,2,2,0,0.6653408295858061,0.20411284759075302,0.13054632282344103,0.5110299985775805,0.4505027955728034,0.5993140581348845,0.6653408295858061,Other,0,6
2019-09-08,UEFA Euro qualification,False,0,1,0,0.9368319392512339,0.060283268587481655,0.002884792161284582,0.5651756675176817,0.046083596672509886,0.0019992629622868083,0.9368319392512339,Other,1,9
2019-09-08,Friendly,False,1,2,1,0.38188745618673675,0.25707555714969293,0.3610369866635702,0.5109306708316101,0.552161605053216,0.1380928674659439,0.38188745618673675,Friendly,0,3
2019-09-08,UEFA Euro qualification,False,1,2,1,0.6319493037528949,0.21508172988593752,0.15296896636116736,0.5109282639323053,0.4733409209269607,0.21137971359168634,0.6319493037528949,Other,0,6
2019-09-08,UEFA Euro qualification,False,0,6,1,0.16899235847655442,0.22185932123826044,0.6091483202851851,0.5109288212379248,0.4869957973795915,0.530817688188311,0.6091483202851851,Other,0,6
2019-09-08,UEFA Euro qualification,False,2,3,1,0.19174437963147722,0.23017932242115746,0.5780762979473654,0.5109294057881545,0.5032341932624979,0.10739275873703026,0.5780762979473654,Other,1,5
2019-09-08,UEFA Euro qualification,True,0,4,0,0.964754606591043,0.03365654592710704,0.0015888474818499289,0.6899621816458555,0.04731240454383463,0.0006223810964363669,0.964754606591043,Other,1,9
2019-09-09,UEFA Euro qualification,False,2,2,0,0.17440019019208464,0.22395026790051237,0.601649541907403,0.5110071468154797,0.49122587696501513,0.09454925690080859,0.601649541907403,Other,1,6
2019-09-09,CONCACAF Nations League,False,2,4,0,0.2353678363965245,0.24237730186582485,0.5222548617376508,0.511260951329632,0.5264616992434451,0.1418192177716462,0.5222548617376508,Other,1,5
2019-09-09,CONCACAF Nations League,False,0,3,1,0.6116560447771549,0.22114171496230156,0.16720224026054348,0.5109287658186431,0.4855685882215944,0.08938380835313384,0.6116560447771549,Other,1,6
2019-09-09,CONCACAF Nations League,False,1,4,1,0.3714171370221421,0.2571657259557161,0.3714171370221421,0.510870470646726,0.5522467115137467,0.1379506896737246,0.3714171370221421,Other,0,3
2019-09-09,UEFA Euro qualification,False,2,4,0,0.010190952696057022,0.08903202698702153,0.9007770203169212,0.5108892689980251,0.10819841275177243,0.004974527607020946,0.9007770203169212,Other,1,9
2019-09-09,UEFA Euro qualification,False,0,1,0,0.8860820691417861,0.0985159025488259,0.015402028309387934,0.5108956647798611,0.14693370695712787,0.006607258723529994,0.8860820691417861,Other,1,8
2019-09-09,UEFA Euro qualification,False,2,4,0,0.05958741632995109,0.15369990178503862,0.7867126818850105,0.5111858172989594,0.3283482213305713,0.024521070126781872,0.7867126818850105,Other,1,7
2019-09-09,UEFA Euro qualification,False,0,5,1,0.5030249439045459,0.24585197333410536,0.2511230827613488,0.5109302468560748,0.5323695009137657,0.15502350453832148,0.5030249439045459,Other,1,5
2019-09-09,CONCACAF Nations League,False,0,3,1,0.3959271944711239,0.2567358933297641,0.3473369121991121,0.510930659933746,0.5515749676199518,0.2427734424777705,0.3959271944711239,Other,1,3
2019-09-09,UEFA Euro qualification,False,2,3,1,0.34980804374899077,0.25677648636486006,0.3934154698861491,0.5111106503902162,0.5518559800822896,0.24515522982246854,0.3934154698861491,Other,1,3
2019-09-09,UEFA Euro qualification,False,1,2,1,0.009775096058127746,0.08817324463145394,0.9020516593104182,0.5110914478238894,0.10483190367449012,0.40689637428381226,0.9020516593104182,Other,0,9
2019-09-09,UEFA Euro qualification,False,2,4,0,0.023245978296346066,0.1110336608256315,0.8657203608780224,0.5109027125726311,0.19399415784512952,0.00928569849484136,0.8657203608780224,Other,1,8
2019-09-09,UEFA Euro qualification,False,2,2,0,0.18359720655497944,0.2273652093650187,0.5890375840800018,0.5109292196918608,0.49780444704458854,0.10129902077679667,0.5890375840800018,Other,1,5
2019-09-09,Friendly,False,0,1,0,0.7235380369117793,0.18205735949353685,0.09440460359468372,0.5111341157894191,0.4008373979130428,0.042671723107231045,0.7235380369117793,Friendly,1,7
2019-09-09,Friendly,True,1,0,0,0.38318754764344154,0.25699775866118396,0.3598146936953746,0.5111893056725083,0.5523301976740781,0.1381496552340455,0.38318754764344154,Friendly,0,3
2019-09-09,Friendly,False,0,1,0,0.7033323001072775,0.1901468815845074,0.10652081830821519,0.5110885076872356,0.41964566776577894,0.0496792044463451,0.7033323001072775,Friendly,1,7
2019-09-09,UEFA Euro qualification,False,1,0,0,0.5116202285546819,0.2443803097702463,0.2439994616750718,0.5109301809310797,0.5297101550793893,0.1606454977820349,0.5116202285546819,Other,0,5
2019-09-10,FIFA World Cup qualification,False,2,2,0,0.008885763282327715,0.0864336299191352,0.9046806067985372,0.51101889742481,0.09724989230024006,0.004582371754702328,0.9046806067985372,WC qual,1,9
2019-09-10,FIFA World Cup qualification,False,2,1,0,0.15018911671508517,0.2138868563231615,0.6359240269617534,0.5106622008602716,0.47056085497394157,0.0775540424617018,0.6359240269617534,WC qual,1,6
2019-09-10,FIFA World Cup qualification,False,1,0,0,0.840471417150782,0.12566490984976372,0.03386367299945406,0.5106764604350357,0.2437149446935353,0.35376947569822886,0.840471417150782,WC qual,0,8
2019-09-10,FIFA World Cup qualification,True,0,1,0,0.6364790046521456,0.21365230261590887,0.14986869273194575,0.5110191497499558,0.4705233940899323,0.07730406955993856,0.6364790046521456,WC qual,1,6
2019-09-10,FIFA World Cup qualification,False,2,2,0,0.020899591174621146,0.10745611083165034,0.8716442979937287,0.5109717700368798,0.18107635001768485,0.008455989574394536,0.8716442979937287,WC qual,1,8
2019-09-10,FIFA World Cup qualification,True,1,4,1,0.10606194804878775,0.18989466248262765,0.7040433894685848,0.5109254249951152,0.4188585349477222,0.2534631155391584,0.7040433894685848,WC qual,0,7
2019-09-10,FIFA World Cup qualification,False,2,3,0,0.3172348530639487,0.25493720478616844,0.427827942149883,0.5111767344444862,0.5487449794438246,0.21400940789147146,0.427827942149883,WC qual,1,4
2019-09-10,FIFA World Cup qualification,False,2,1,0,0.028870708905073983,0.11901767947488513,0.8521116116200407,0.5109922625724108,0.22202694860688352,0.011352246625151571,0.8521116116200407,WC qual,1,8
2019-09-10,FIFA World Cup qualification,False,2,3,0,0.1947523185058237,0.2311164896567928,0.5741311918373836,0.5111648672268898,0.5053147153340204,0.10964635366462064,0.5741311918373836,WC qual,1,5
2019-09-10,FIFA World Cup qualification,False,0,3,1,0.15506819186049714,0.21604837846437094,0.6288834296751318,0.5107976301263684,0.4751503809284671,0.5547020642629231,0.6288834296751318,WC qual,0,6
2019-09-10,FIFA World Cup qualification,False,2,3,1,0.1886424562627045,0.22912880701311605,0.5822287367241794,0.5109293376624161,0.5012146104553019,0.10505940236195069,0.5822287367241794,WC qual,1,5
2019-09-10,FIFA World Cup qualification,False,0,3,1,0.658619173801611,0.20647289186803844,0.13490793433035064,0.510677995638125,0.45509523214119985,0.06737050962058846,0.658619173801611,WC qual,1,6
2019-09-10,FIFA World Cup qualification,False,2,1,0,0.013259575125417,0.09469137379575662,0.8920490510788265,0.5111329015050909,0.1319974873211663,0.005914611852744207,0.8920490510788265,WC qual,1,8
2019-09-10,FIFA World Cup qualification,False,0,3,1,0.541043330454313,0.23864692462829318,0.22030974491739375,0.5112274950119989,0.5195595626035749,0.12958880411301804,0.541043330454313,WC qual,1,5
2019-09-10,FIFA World Cup qualification,False,0,1,0,0.4987697108116655,0.24660871016616537,0.25462157902216914,0.5106331494416345,0.5333776485323874,0.15803197565178204,0.4987697108116655,WC qual,1,4
2019-09-10,FIFA World Cup qualification,False,0,2,0,0.6653408295858061,0.20411284759075302,0.13054632282344103,0.5110299985775805,0.4505027955728034,0.06451955137251927,0.6653408295858061,WC qual,1,6
2019-09-10,FIFA World Cup qualification,False,0,2,0,0.733422047822468,0.17794877443872154,0.08862917773881042,0.5110251028394436,0.3908243653620198,0.03945946786691209,0.733422047822468,WC qual,1,7
2019-09-10,FIFA World Cup qualification,False,0,7,0,0.7845453433735579,0.1547834060016501,0.06067125062479216,0.5109410658650597,0.33099671337985753,0.02505085485719721,0.7845453433735579,WC qual,1,7
2019-09-10,FIFA World Cup qualification,False,1,0,0,0.4858145654237537,0.2485251975808111,0.2656602369954354,0.5110077485131342,0.5372530680271259,0.15329557674917074,0.4858145654237537,WC qual,0,4
2019-09-10,FIFA World Cup qualification,False,1,0,0,0.7256051956046408,0.1812342561522418,0.09316054824311759,0.5109241124668579,0.39860263428414944,0.2675908938187036,0.7256051956046408,WC qual,0,7
2019-09-10,FIFA World Cup qualification,False,0,2,0,0.610591248407932,0.22144725539639468,0.16796149619567322,0.5109287895158422,0.4861767899973921,0.08992512001039106,0.610591248407932,WC qual,1,6
2019-09-10,FIFA World Cup qualification,False,0,4,1,0.90383017261366,0.08702602901511859,0.009143798371221316,0.5107071631731417,0.09936685956165592,0.004666122374085985,0.90383017261366,WC qual,1,9
2019-09-10,FIFA World Cup qualification,False,2,5,0,0.052492662593961716,0.14673224126777581,0.8007750961382626,0.5111104218217575,0.30866088775187983,0.02122302097246103,0.8007750961382626,WC qual,1,8
2019-09-10,FIFA World Cup qualification,False,2,2,0,0.0669867840626032,0.1605485014185712,0.7724647145188255,0.5109200813363179,0.3465199967789174,0.028129767689024678,0.7724647145188255,WC qual,1,7
2019-09-10,FIFA World Cup qualification,False,2,5,1,0.220784207574668,0.23884456215223548,0.5403712302730964,0.5109299096718436,0.519567892287415,0.13000213613752049,0.5403712302730964,WC qual,1,5
2019-09-10,FIFA World Cup qualification,False,2,2,0,0.563146977738116,0.23379910118994826,0.2030539210719357,0.5109296286099025,0.5101270490031937,0.47612878562719524,0.563146977738116,WC qual,0,5
2019-09-10,CONCACAF Nations League,False,2,5,0,0.13192876043196541,0.20486669610734376,0.6632045434606906,0.5109272697579799,0.4519874466119562,0.06541818868731832,0.6632045434606906,Other,1,6
2019-09-10,Friendly,True,0,4,0,0.39176033177278424,0.25686464777655804,0.3513750204506577,0.5109306640782363,0.5517974293392117,0.2467099495009268,0.39176033177278424,Friendly,1,3
2019-09-10,Friendly,True,2,1,0,0.6998685731608885,0.19147521105591636,0.10865621578319512,0.5111605777535335,0.42276719398721213,0.6421548806800959,0.6998685731608885,Friendly,0,6
2019-09-10,Friendly,True,1,0,0,0.6596446059266576,0.2060842738522353,0.13427112022110704,0.5109273987011252,0.4545835320423658,0.22657986992678322,0.6596446059266576,Friendly,0,6
2019-09-10,Friendly,False,0,3,0,0.6567697035684473,0.20705738082124117,0.13617291561031156,0.5109274996483841,0.4566482519002066,0.06817504966715227,0.6567697035684473,Friendly,1,6
2019-09-10,Friendly,False,0,3,1,0.26330818728668304,0.24810067425070922,0.48859113846260777,0.5110775229883836,0.5365782734798518,0.39071806375150997,0.48859113846260777,Friendly,0,4
2019-09-10,Friendly,True,0,3,1,0.36390637100720624,0.2571507946218951,0.3789428343708986,0.5107596539825504,0.5520911635945154,0.27410638828313616,0.3789428343708986,Friendly,0,3
2019-09-10,Friendly,False,2,6,1,0.3214622765020254,0.25532436025522626,0.42321336324274805,0.5109306134083694,0.5491290191303602,0.21801040977780317,0.42321336324274805,Friendly,1,4
2019-09-10,Friendly,False,0,1,0,0.8475951345691762,0.12161646813562406,0.030788397295199787,0.5109076535381321,0.2306741918700166,0.01208758420749728,0.8475951345691762,Friendly,1,8
2019-09-10,Friendly,False,0,1,0,0.5952580912047415,0.22570950471766663,0.17903240407759194,0.5109291047469731,0.4945801832457881,0.09793430722251575,0.5952580912047415,Friendly,1,5
2019-09-10,Friendly,False,0,4,1,0.6743784831213314,0.20095422184884768,0.12466729502982088,0.5109268350346807,0.44354857415711424,0.06078565335220873,0.6743784831213314,Friendly,1,6
2019-09-10,Friendly,False,1,4,1,0.5622757265480121,0.2340027305375017,0.20372154291448635,0.5109296406075549,0.5105117982700164,0.17882822985627683,0.5622757265480121,Friendly,0,5
2019-09-10,Friendly,False,1,2,1,0.25175049922539006,0.24594588661530925,0.5023036141593007,0.5110586038365231,0.5326914475533012,0.15784361732886437,0.5023036141593007,Friendly,0,5
2019-09-10,UEFA Euro qualification,False,2,3,0,0.28980036957219724,0.25213942457547256,0.4580602058523303,0.5109305009349788,0.5435617135842692,0.18884149734250041,0.4580602058523303,Other,1,4
2019-09-10,UEFA Euro qualification,False,2,4,1,0.07145501258064518,0.1644639397807551,0.7640810476385996,0.5107528793058369,0.3565877992510176,0.03038178545310041,0.7640810476385996,Other,1,7
2019-09-10,UEFA Euro qualification,False,2,6,1,0.002924774845071207,0.06109939459497976,0.9359758305599493,0.561955741352267,0.04604542397623122,0.002053824290191359,0.9359758305599493,Other,1,9
2019-09-10,UEFA Euro qualification,False,0,6,1,0.2094364940343456,0.23576855820072593,0.5547949477649283,0.5106534768871761,0.5135012998875053,0.46639404551509844,0.5547949477649283,Other,0,5
2019-09-10,UEFA Euro qualification,False,0,3,0,0.9792437155287055,0.019831351302994953,0.0009249331682997556,0.7779120293280823,0.04793300483871772,0.00021583942320956129,0.9792437155287055,Other,1,9
2019-09-10,UEFA Euro qualification,False,2,4,0,0.028138138007412872,0.11806946755091009,0.8537923944416772,0.5107618841406665,0.21846968790243965,0.011084209366811182,0.8537923944416772,Other,1,8
2019-09-10,CONCACAF Nations League,True,2,1,0,0.12775267184852976,0.20271976346374446,0.6695275646877259,0.5106125618051055,0.4469773275001666,0.0627663878328317,0.6695275646877259,Other,1,6
2019-09-10,CONCACAF Nations League,False,1,2,1,0.6166916993996274,0.21972373651374394,0.16358456408662847,0.5106761460540573,0.48242366207861914,0.20353428085790637,0.6166916993996274,Other,0,6
2019-09-10,CONCACAF Nations League,False,1,2,1,0.3340860708862583,0.25608166652614806,0.40983226258759353,0.5111908104864665,0.5507480225982258,0.13978799310894216,0.40983226258759353,Other,0,4
2019-09-10,CONCACAF Nations League,False,2,3,0,0.13633783093638835,0.20709347834558392,0.6565686907180278,0.5111216206955016,0.4569687230866256,0.06826653416978445,0.6565686907180278,Other,1,6
2019-09-10,CONCACAF Nations League,False,0,1,0,0.22030974491739377,0.23864692462829318,0.5410433304543131,0.511227495011999,0.519559562603575,0.4503223896499373,0.5410433304543131,Other,0,5
2019-09-10,UEFA Euro qualification,False,0,8,1,0.8714842372622317,0.1075880858308077,0.020927676906960724,0.5106088817610338,0.18105220263454389,0.008477134466396247,0.8714842372622317,Other,1,8
2019-09-18,Friendly,False,2,5,1,0.6933246588535246,0.19403384902970242,0.11264149211677293,0.5107316275829205,0.4279993306594,0.6340521020435517,0.6933246588535246,Friendly,0,6
2019-09-29,Friendly,False,0,5,1,0.656045141059484,0.2073012001511025,0.13665365878941355,0.510927524651561,0.45716418495548256,0.06848958372466186,0.656045141059484,Friendly,1,6
2019-09-30,Friendly,False,1,0,0,0.39808525443640147,0.25666003305992413,0.34525471250367434,0.5109306574841416,0.5514438458068304,0.1388363431528447,0.39808525443640147,Friendly,0,3
2019-10-02,Friendly,False,0,2,0,0.8799315566351099,0.1023821375461081,0.017686305818781875,0.5107742276851255,0.16175701554737174,0.0073646182527916495,0.8799315566351099,Friendly,1,8
2019-10-03,Friendly,False,0,2,0,0.6737337585386098,0.20118371627893805,0.12508252518245178,0.5109268614120676,0.44404770556791084,0.06104764921168046,0.6737337585386098,Friendly,1,6
2019-10-05,Friendly,False,1,0,0,0.7706428464705524,0.16141084796372424,0.06794630556572329,0.5108508803167037,0.3487124628754662,0.299253548628133,0.7706428464705524,Friendly,0,7
2019-10-05,Friendly,False,0,6,0,0.8480934988153798,0.12131702266065443,0.030589478523965867,0.5110533772442932,0.22987460485337644,0.012005650649260596,0.8480934988153798,Friendly,1,8
2019-10-09,Friendly,False,2,5,1,0.736396205701063,0.17668286172435077,0.08692093257458625,0.5110448736118793,0.38776801483437484,0.6879963775706928,0.736396205701063,Friendly,0,7
2019-10-09,African Cup of Nations qualification,True,0,3,1,0.4714754350287075,0.25056443253234517,0.27796013243894757,0.5106923802175766,0.5405020044625403,0.1783000255017856,0.4714754350287075,Other,1,4
2019-10-09,Friendly,False,1,4,1,0.45017499473555916,0.2529921119674769,0.29683289329696394,0.510930532082508,0.5450588454118231,0.14538364621410377,0.45017499473555916,Friendly,0,4
2019-10-09,African Cup of Nations qualification,False,0,1,0,0.5596937555550855,0.2346012443116787,0.20570500013323595,0.5109296755467472,0.5116408318328031,0.11809206798849967,0.5596937555550855,Other,1,5
2019-10-09,African Cup of Nations qualification,False,1,2,1,0.09964629856651773,0.1857086543098957,0.7146450471235866,0.5108833416594023,0.40911980426144584,0.26032346409814044,0.7146450471235866,Other,0,7
2019-10-09,African Cup of Nations qualification,False,2,4,1,0.4723863691328626,0.2504744069154299,0.27713922395170765,0.5105561255830843,0.5401814974282209,0.3728382916458344,0.4723863691328626,Other,0,4
2019-10-10,FIFA World Cup qualification,False,0,14,0,0.9641704848924839,0.03421375089802024,0.00161576420949586,0.6868514396390395,0.04728708459620318,0.0006431824234102055,0.9641704848924839,WC qual,1,9
2019-10-10,CONCACAF Nations League,False,1,0,0,0.7010543309893695,0.19103878804724178,0.10790688096338885,0.5110243300366806,0.4215991279753396,0.2515605349790997,0.7010543309893695,Other,0,7
2019-10-10,CONCACAF Nations League,True,2,4,0,0.13553993835064126,0.20673502381698705,0.6577250378323716,0.5109274664135163,0.45596527095021677,0.06776161230747352,0.6577250378323716,Other,1,6
2019-10-10,FIFA World Cup qualification,False,0,8,0,0.9685114042723396,0.030072614341599538,0.0014159813860608094,0.7106616423228005,0.04747475377298348,0.0004967683320928512,0.9685114042723396,WC qual,1,9
2019-10-10,FIFA World Cup qualification,True,0,3,1,0.8377647226114149,0.1271311856269492,0.03510409176163581,0.5110801740106252,0.24902809310122742,0.013776291243880254,0.8377647226114149,WC qual,1,8
2019-10-10,FIFA World Cup qualification,False,0,7,0,0.9373130332496838,0.059824637496491896,0.0028623292538242457,0.5669978039656709,0.04610503690953163,0.0019689243645562705,0.9373130332496838,WC qual,1,9
2019-10-10,FIFA World Cup qualification,False,1,0,0,0.5522247600637347,0.23632878640197622,0.2114464535342891,0.5107293786568204,0.5146425433833537,0.1748308941698388,0.5522247600637347,WC qual,0,5
2019-10-10,FIFA World Cup qualification,False,0,5,0,0.9452827039942945,0.05222647315935434,0.0024908228463512237,0.5986007464472405,0.04645899416253493,0.001500093340313951,0.9452827039942945,WC qual,1,9
2019-10-10,FIFA World Cup qualification,False,0,2,0,0.8114454204204029,0.14130873857239193,0.047245841007205164,0.5107520657085072,0.2923768490893382,0.018892499486458363,0.8114454204204029,WC qual,1,8
2019-10-10,FIFA World Cup qualification,False,0,3,0,0.7951285507442236,0.14958557872671233,0.055285870529063974,0.5109346422932856,0.3165370265219401,0.0225144191001593,0.7951285507442236,WC qual,1,7
2019-10-10,FIFA World Cup qualification,False,0,3,0,0.753450529322489,0.16925637932771856,0.07729309134979256,0.5109219476782343,0.36912186941667335,0.033380431730884105,0.753450529322489,WC qual,1,7
2019-10-10,FIFA World Cup qualification,False,2,2,0,0.003409977627557519,0.07098304381329883,0.9256069785591436,0.5250869301724024,0.045581193018703295,0.002772974793260077,0.9256069785591436,WC qual,1,9
2019-10-10,CONCACAF Nations League,False,2,4,0,0.3901974235139977,0.2569068903176433,0.352895686168359,0.5109306654343925,0.5518703924138202,0.28549901114824056,0.3901974235139977,Other,0,3
2019-10-10,FIFA World Cup qualification,False,0,6,0,0.9552285602326678,0.042742459199397204,0.0020289805679351586,0.6423590914212414,0.04689715549462915,0.0010042992904924575,0.9552285602326678,WC qual,1,9
2019-10-10,FIFA World Cup qualification,False,0,7,0,0.6823366383187315,0.1980835367678218,0.11957982491344647,0.5109264955555866,0.4372607470414606,0.0576046729404875,0.6823366383187315,WC qual,1,6
2019-10-10,FIFA World Cup qualification,False,0,5,0,0.7710222968938721,0.16126762238733597,0.06771008071879168,0.510586655667888,0.34798112113143165,0.028507721775351675,0.7710222968938721,WC qual,1,7
2019-10-10,FIFA World Cup qualification,False,0,1,0,0.6321172895813925,0.2150572363474832,0.15282547407112443,0.5107656067300849,0.47308856039013203,0.07934665707500248,0.6321172895813925,WC qual,1,6
2019-10-10,FIFA World Cup qualification,False,0,3,1,0.564833103886985,0.2334185065539894,0.20174838955902558,0.5108443344211007,0.5093037396996896,0.11503632008114793,0.564833103886985,WC qual,1,5
2019-10-10,FIFA World Cup qualification,False,0,5,0,0.8156789815296284,0.13907937894817005,0.045241639522201595,0.5109141849431186,0.2859578336655495,0.01801052189830596,0.8156789815296284,WC qual,1,8
