match,market,question,prob,pct,source,note,commence,match_id
Scotland vs Morocco,Moneyline,Will Morocco win the match?,0.8282,82.8,elo:model,"rating 1657 vs 1897 (d=-241, neutral)",2026-06-19T22:00:00Z,4cd769aa7bae0ad9762bd69b80ef2903
Scotland vs Morocco,Moneyline,Will the match end in a draw?,0.1387,13.9,elo:model,"rating 1657 vs 1897 (d=-241, neutral)",2026-06-19T22:00:00Z,4cd769aa7bae0ad9762bd69b80ef2903
Scotland vs Morocco,Total Goals,Will total goals be over 1.5?,0.7347,73.5,elo:model,"rating 1657 vs 1897 (d=-241, neutral)",2026-06-19T22:00:00Z,4cd769aa7bae0ad9762bd69b80ef2903
Scotland vs Morocco,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1657 vs 1897 (d=-241, neutral)",2026-06-19T22:00:00Z,4cd769aa7bae0ad9762bd69b80ef2903
Scotland vs Morocco,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1657 vs 1897 (d=-241, neutral)",2026-06-19T22:00:00Z,4cd769aa7bae0ad9762bd69b80ef2903
Brazil vs Haiti,BTTS,Will both teams score?,0.4115,41.1,elo:model,"rating 1811 vs 1653 (d=+157, neutral)",2026-06-20T01:00:00Z,ef0f74a991d3e35798ae5af77667bce1
Brazil vs Haiti,Moneyline,Will Brazil win the match?,0.6812,68.1,elo:model,"rating 1811 vs 1653 (d=+157, neutral)",2026-06-20T01:00:00Z,ef0f74a991d3e35798ae5af77667bce1
Brazil vs Haiti,Moneyline,Will Haiti win the match?,0.1096,11.0,elo:model,"rating 1811 vs 1653 (d=+157, neutral)",2026-06-20T01:00:00Z,ef0f74a991d3e35798ae5af77667bce1
Brazil vs Haiti,Moneyline,Will the match end in a draw?,0.2093,20.9,elo:model,"rating 1811 vs 1653 (d=+157, neutral)",2026-06-20T01:00:00Z,ef0f74a991d3e35798ae5af77667bce1
Brazil vs Haiti,Total Goals,Will total goals be over 1.5?,0.7363,73.6,elo:model,"rating 1811 vs 1653 (d=+157, neutral)",2026-06-20T01:00:00Z,ef0f74a991d3e35798ae5af77667bce1
Brazil vs Haiti,Total Goals,Will total goals be over 2.5?,0.4815,48.2,elo:model,"rating 1811 vs 1653 (d=+157, neutral)",2026-06-20T01:00:00Z,ef0f74a991d3e35798ae5af77667bce1
Brazil vs Haiti,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1811 vs 1653 (d=+157, neutral)",2026-06-20T01:00:00Z,ef0f74a991d3e35798ae5af77667bce1
Turkey vs Paraguay,BTTS,Will both teams score?,0.4691,46.9,elo:model,"rating 1767 vs 1652 (d=+116, neutral)",2026-06-20T03:00:00Z,f955d4b3395ce6e3b5ac1031ca52ca4e
Turkey vs Paraguay,Moneyline,Will Turkey win the match?,0.598,59.8,elo:model,"rating 1767 vs 1652 (d=+116, neutral)",2026-06-20T03:00:00Z,f955d4b3395ce6e3b5ac1031ca52ca4e
Turkey vs Paraguay,Moneyline,Will Paraguay win the match?,0.1642,16.4,elo:model,"rating 1767 vs 1652 (d=+116, neutral)",2026-06-20T03:00:00Z,f955d4b3395ce6e3b5ac1031ca52ca4e
Turkey vs Paraguay,Moneyline,Will the match end in a draw?,0.2377,23.8,elo:model,"rating 1767 vs 1652 (d=+116, neutral)",2026-06-20T03:00:00Z,f955d4b3395ce6e3b5ac1031ca52ca4e
Turkey vs Paraguay,Total Goals,Will total goals be over 1.5?,0.737,73.7,elo:model,"rating 1767 vs 1652 (d=+116, neutral)",2026-06-20T03:00:00Z,f955d4b3395ce6e3b5ac1031ca52ca4e
Turkey vs Paraguay,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1767 vs 1652 (d=+116, neutral)",2026-06-20T03:00:00Z,f955d4b3395ce6e3b5ac1031ca52ca4e
Turkey vs Paraguay,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1767 vs 1652 (d=+116, neutral)",2026-06-20T03:00:00Z,f955d4b3395ce6e3b5ac1031ca52ca4e
Netherlands vs Sweden,BTTS,Will both teams score?,0.3684,36.8,elo:model,"rating 1778 vs 1596 (d=+182, neutral)",2026-06-20T17:00:00Z,4f0c518545b0096c68326daf25bffc1e
Netherlands vs Sweden,Moneyline,Will Netherlands win the match?,0.7275,72.7,elo:model,"rating 1778 vs 1596 (d=+182, neutral)",2026-06-20T17:00:00Z,4f0c518545b0096c68326daf25bffc1e
Netherlands vs Sweden,Moneyline,Will Sweden win the match?,0.0826,8.3,elo:model,"rating 1778 vs 1596 (d=+182, neutral)",2026-06-20T17:00:00Z,4f0c518545b0096c68326daf25bffc1e
Netherlands vs Sweden,Moneyline,Will the match end in a draw?,0.19,19.0,elo:model,"rating 1778 vs 1596 (d=+182, neutral)",2026-06-20T17:00:00Z,4f0c518545b0096c68326daf25bffc1e
Netherlands vs Sweden,Total Goals,Will total goals be over 1.5?,0.7359,73.6,elo:model,"rating 1778 vs 1596 (d=+182, neutral)",2026-06-20T17:00:00Z,4f0c518545b0096c68326daf25bffc1e
Netherlands vs Sweden,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1778 vs 1596 (d=+182, neutral)",2026-06-20T17:00:00Z,4f0c518545b0096c68326daf25bffc1e
Netherlands vs Sweden,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1778 vs 1596 (d=+182, neutral)",2026-06-20T17:00:00Z,4f0c518545b0096c68326daf25bffc1e
Germany vs Ivory Coast,BTTS,Will both teams score?,0.5337,53.4,elo:model,"rating 1789 vs 1778 (d=+10, neutral)",2026-06-20T20:00:00Z,f1ab0f69832972a329243522ceaa7804
Germany vs Ivory Coast,Moneyline,Will Germany win the match?,0.3835,38.4,elo:model,"rating 1789 vs 1778 (d=+10, neutral)",2026-06-20T20:00:00Z,f1ab0f69832972a329243522ceaa7804
Germany vs Ivory Coast,Moneyline,Will Ivory Coast win the match?,0.3428,34.3,elo:model,"rating 1789 vs 1778 (d=+10, neutral)",2026-06-20T20:00:00Z,f1ab0f69832972a329243522ceaa7804
Germany vs Ivory Coast,Moneyline,Will the match end in a draw?,0.2737,27.4,elo:model,"rating 1789 vs 1778 (d=+10, neutral)",2026-06-20T20:00:00Z,f1ab0f69832972a329243522ceaa7804
Germany vs Ivory Coast,Total Goals,Will total goals be over 1.5?,0.7376,73.8,elo:model,"rating 1789 vs 1778 (d=+10, neutral)",2026-06-20T20:00:00Z,f1ab0f69832972a329243522ceaa7804
Germany vs Ivory Coast,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1789 vs 1778 (d=+10, neutral)",2026-06-20T20:00:00Z,f1ab0f69832972a329243522ceaa7804
Germany vs Ivory Coast,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1789 vs 1778 (d=+10, neutral)",2026-06-20T20:00:00Z,f1ab0f69832972a329243522ceaa7804
Ecuador vs Curaçao,BTTS,Will both teams score?,0.403,40.3,elo:model,"rating 1753 vs 1591 (d=+163, neutral)",2026-06-21T00:00:00Z,681895f294b670b4c7b14495dfb583bc
Ecuador vs Curaçao,Moneyline,Will Ecuador win the match?,0.6912,69.1,elo:model,"rating 1753 vs 1591 (d=+163, neutral)",2026-06-21T00:00:00Z,681895f294b670b4c7b14495dfb583bc
Ecuador vs Curaçao,Moneyline,Will Curaçao win the match?,0.1035,10.4,elo:model,"rating 1753 vs 1591 (d=+163, neutral)",2026-06-21T00:00:00Z,681895f294b670b4c7b14495dfb583bc
Ecuador vs Curaçao,Moneyline,Will the match end in a draw?,0.2053,20.5,elo:model,"rating 1753 vs 1591 (d=+163, neutral)",2026-06-21T00:00:00Z,681895f294b670b4c7b14495dfb583bc
Ecuador vs Curaçao,Total Goals,Will total goals be over 1.5?,0.7363,73.6,elo:model,"rating 1753 vs 1591 (d=+163, neutral)",2026-06-21T00:00:00Z,681895f294b670b4c7b14495dfb583bc
Ecuador vs Curaçao,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1753 vs 1591 (d=+163, neutral)",2026-06-21T00:00:00Z,681895f294b670b4c7b14495dfb583bc
Ecuador vs Curaçao,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1753 vs 1591 (d=+163, neutral)",2026-06-21T00:00:00Z,681895f294b670b4c7b14495dfb583bc
Tunisia vs Japan,BTTS,Will both teams score?,0.3707,37.1,elo:model,"rating 1664 vs 1844 (d=-181, neutral)",2026-06-21T04:00:00Z,dfc5202cf1b8ae002cf952cd04f235b9
Tunisia vs Japan,Moneyline,Will Tunisia win the match?,0.0838,8.4,elo:model,"rating 1664 vs 1844 (d=-181, neutral)",2026-06-21T04:00:00Z,dfc5202cf1b8ae002cf952cd04f235b9
Tunisia vs Japan,Moneyline,Will Japan win the match?,0.7252,72.5,elo:model,"rating 1664 vs 1844 (d=-181, neutral)",2026-06-21T04:00:00Z,dfc5202cf1b8ae002cf952cd04f235b9
Tunisia vs Japan,Moneyline,Will the match end in a draw?,0.191,19.1,elo:model,"rating 1664 vs 1844 (d=-181, neutral)",2026-06-21T04:00:00Z,dfc5202cf1b8ae002cf952cd04f235b9
Tunisia vs Japan,Total Goals,Will total goals be over 1.5?,0.7359,73.6,elo:model,"rating 1664 vs 1844 (d=-181, neutral)",2026-06-21T04:00:00Z,dfc5202cf1b8ae002cf952cd04f235b9
Tunisia vs Japan,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1664 vs 1844 (d=-181, neutral)",2026-06-21T04:00:00Z,dfc5202cf1b8ae002cf952cd04f235b9
Tunisia vs Japan,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1664 vs 1844 (d=-181, neutral)",2026-06-21T04:00:00Z,dfc5202cf1b8ae002cf952cd04f235b9
Spain vs Saudi Arabia,BTTS,Will both teams score?,0.0885,8.8,elo:model,"rating 1927 vs 1627 (d=+300, neutral)",2026-06-21T16:00:00Z,73529a242e319a86bf3d00ddb4accc37
Spain vs Saudi Arabia,Moneyline,Will Spain win the match?,0.901,90.1,elo:model,"rating 1927 vs 1627 (d=+300, neutral)",2026-06-21T16:00:00Z,73529a242e319a86bf3d00ddb4accc37
Spain vs Saudi Arabia,Moneyline,Will Saudi Arabia win the match?,0.03,3.0,elo:model,"rating 1927 vs 1627 (d=+300, neutral)",2026-06-21T16:00:00Z,73529a242e319a86bf3d00ddb4accc37
Spain vs Saudi Arabia,Moneyline,Will the match end in a draw?,0.0913,9.1,elo:model,"rating 1927 vs 1627 (d=+300, neutral)",2026-06-21T16:00:00Z,73529a242e319a86bf3d00ddb4accc37
Spain vs Saudi Arabia,Total Goals,Will total goals be over 1.5?,0.7428,74.3,elo:model,"rating 1927 vs 1627 (d=+300, neutral)",2026-06-21T16:00:00Z,73529a242e319a86bf3d00ddb4accc37
Spain vs Saudi Arabia,Total Goals,Will total goals be over 2.5?,0.4939,49.4,elo:model,"rating 1927 vs 1627 (d=+300, neutral)",2026-06-21T16:00:00Z,73529a242e319a86bf3d00ddb4accc37
Spain vs Saudi Arabia,Total Goals,Will total goals be over 3.5?,0.2748,27.5,elo:model,"rating 1927 vs 1627 (d=+300, neutral)",2026-06-21T16:00:00Z,73529a242e319a86bf3d00ddb4accc37
Belgium vs Iran,BTTS,Will both teams score?,0.5272,52.7,elo:model,"rating 1762 vs 1800 (d=-38, neutral)",2026-06-21T19:00:00Z,5f92f257386ec5bf7c6e2498a21f3a61
Belgium vs Iran,Moneyline,Will Belgium win the match?,0.2908,29.1,elo:model,"rating 1762 vs 1800 (d=-38, neutral)",2026-06-21T19:00:00Z,5f92f257386ec5bf7c6e2498a21f3a61
Belgium vs Iran,Moneyline,Will Iran win the match?,0.4393,43.9,elo:model,"rating 1762 vs 1800 (d=-38, neutral)",2026-06-21T19:00:00Z,5f92f257386ec5bf7c6e2498a21f3a61
Belgium vs Iran,Moneyline,Will the match end in a draw?,0.2698,27.0,elo:model,"rating 1762 vs 1800 (d=-38, neutral)",2026-06-21T19:00:00Z,5f92f257386ec5bf7c6e2498a21f3a61
Belgium vs Iran,Total Goals,Will total goals be over 1.5?,0.7376,73.8,elo:model,"rating 1762 vs 1800 (d=-38, neutral)",2026-06-21T19:00:00Z,5f92f257386ec5bf7c6e2498a21f3a61
Belgium vs Iran,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1762 vs 1800 (d=-38, neutral)",2026-06-21T19:00:00Z,5f92f257386ec5bf7c6e2498a21f3a61
Belgium vs Iran,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1762 vs 1800 (d=-38, neutral)",2026-06-21T19:00:00Z,5f92f257386ec5bf7c6e2498a21f3a61
Uruguay vs Cape Verde,BTTS,Will both teams score?,0.4698,47.0,elo:model,"rating 1696 vs 1581 (d=+115, neutral)",2026-06-21T22:00:00Z,852a3abe6d46820720febc0fedebff9a
Uruguay vs Cape Verde,Moneyline,Will Uruguay win the match?,0.5968,59.7,elo:model,"rating 1696 vs 1581 (d=+115, neutral)",2026-06-21T22:00:00Z,852a3abe6d46820720febc0fedebff9a
Uruguay vs Cape Verde,Moneyline,Will Cape Verde win the match?,0.1651,16.5,elo:model,"rating 1696 vs 1581 (d=+115, neutral)",2026-06-21T22:00:00Z,852a3abe6d46820720febc0fedebff9a
Uruguay vs Cape Verde,Moneyline,Will the match end in a draw?,0.2381,23.8,elo:model,"rating 1696 vs 1581 (d=+115, neutral)",2026-06-21T22:00:00Z,852a3abe6d46820720febc0fedebff9a
Uruguay vs Cape Verde,Total Goals,Will total goals be over 1.5?,0.737,73.7,elo:model,"rating 1696 vs 1581 (d=+115, neutral)",2026-06-21T22:00:00Z,852a3abe6d46820720febc0fedebff9a
Uruguay vs Cape Verde,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1696 vs 1581 (d=+115, neutral)",2026-06-21T22:00:00Z,852a3abe6d46820720febc0fedebff9a
Uruguay vs Cape Verde,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1696 vs 1581 (d=+115, neutral)",2026-06-21T22:00:00Z,852a3abe6d46820720febc0fedebff9a
New Zealand vs Egypt,BTTS,Will both teams score?,0.4249,42.5,elo:model,"rating 1592 vs 1741 (d=-149, neutral)",2026-06-22T01:00:00Z,c1ec9a65f4b4cf74477b368a7d6282de
New Zealand vs Egypt,Moneyline,Will New Zealand win the match?,0.1199,12.0,elo:model,"rating 1592 vs 1741 (d=-149, neutral)",2026-06-22T01:00:00Z,c1ec9a65f4b4cf74477b368a7d6282de
New Zealand vs Egypt,Moneyline,Will Egypt win the match?,0.6645,66.4,elo:model,"rating 1592 vs 1741 (d=-149, neutral)",2026-06-22T01:00:00Z,c1ec9a65f4b4cf74477b368a7d6282de
New Zealand vs Egypt,Moneyline,Will the match end in a draw?,0.2156,21.6,elo:model,"rating 1592 vs 1741 (d=-149, neutral)",2026-06-22T01:00:00Z,c1ec9a65f4b4cf74477b368a7d6282de
New Zealand vs Egypt,Total Goals,Will total goals be over 1.5?,0.7365,73.6,elo:model,"rating 1592 vs 1741 (d=-149, neutral)",2026-06-22T01:00:00Z,c1ec9a65f4b4cf74477b368a7d6282de
New Zealand vs Egypt,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1592 vs 1741 (d=-149, neutral)",2026-06-22T01:00:00Z,c1ec9a65f4b4cf74477b368a7d6282de
New Zealand vs Egypt,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1592 vs 1741 (d=-149, neutral)",2026-06-22T01:00:00Z,c1ec9a65f4b4cf74477b368a7d6282de
Argentina vs Austria,BTTS,Will both teams score?,0.3902,39.0,elo:model,"rating 1872 vs 1702 (d=+170, neutral)",2026-06-22T17:00:00Z,be6c63f416c67bca1300a98f5b89c3af
Argentina vs Austria,Moneyline,Will Argentina win the match?,0.7053,70.5,elo:model,"rating 1872 vs 1702 (d=+170, neutral)",2026-06-22T17:00:00Z,be6c63f416c67bca1300a98f5b89c3af
Argentina vs Austria,Moneyline,Will Austria win the match?,0.0952,9.5,elo:model,"rating 1872 vs 1702 (d=+170, neutral)",2026-06-22T17:00:00Z,be6c63f416c67bca1300a98f5b89c3af
Argentina vs Austria,Moneyline,Will the match end in a draw?,0.1995,20.0,elo:model,"rating 1872 vs 1702 (d=+170, neutral)",2026-06-22T17:00:00Z,be6c63f416c67bca1300a98f5b89c3af
Argentina vs Austria,Total Goals,Will total goals be over 1.5?,0.7362,73.6,elo:model,"rating 1872 vs 1702 (d=+170, neutral)",2026-06-22T17:00:00Z,be6c63f416c67bca1300a98f5b89c3af
Argentina vs Austria,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1872 vs 1702 (d=+170, neutral)",2026-06-22T17:00:00Z,be6c63f416c67bca1300a98f5b89c3af
Argentina vs Austria,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1872 vs 1702 (d=+170, neutral)",2026-06-22T17:00:00Z,be6c63f416c67bca1300a98f5b89c3af
France vs Iraq,BTTS,Will both teams score?,0.3643,36.4,elo:model,"rating 1847 vs 1663 (d=+184, neutral)",2026-06-22T21:00:00Z,7ad7a0ce2ef2618bb59b066da5642f70
France vs Iraq,Moneyline,Will France win the match?,0.7314,73.1,elo:model,"rating 1847 vs 1663 (d=+184, neutral)",2026-06-22T21:00:00Z,7ad7a0ce2ef2618bb59b066da5642f70
France vs Iraq,Moneyline,Will Iraq win the match?,0.0804,8.0,elo:model,"rating 1847 vs 1663 (d=+184, neutral)",2026-06-22T21:00:00Z,7ad7a0ce2ef2618bb59b066da5642f70
France vs Iraq,Moneyline,Will the match end in a draw?,0.1882,18.8,elo:model,"rating 1847 vs 1663 (d=+184, neutral)",2026-06-22T21:00:00Z,7ad7a0ce2ef2618bb59b066da5642f70
France vs Iraq,Total Goals,Will total goals be over 1.5?,0.7359,73.6,elo:model,"rating 1847 vs 1663 (d=+184, neutral)",2026-06-22T21:00:00Z,7ad7a0ce2ef2618bb59b066da5642f70
France vs Iraq,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1847 vs 1663 (d=+184, neutral)",2026-06-22T21:00:00Z,7ad7a0ce2ef2618bb59b066da5642f70
France vs Iraq,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1847 vs 1663 (d=+184, neutral)",2026-06-22T21:00:00Z,7ad7a0ce2ef2618bb59b066da5642f70
Norway vs Senegal,BTTS,Will both teams score?,0.5323,53.2,elo:model,"rating 1780 vs 1800 (d=-20, neutral)",2026-06-23T00:00:00Z,3f48473742ca0fd2a85930554720c75e
Norway vs Senegal,Moneyline,Will Norway win the match?,0.3246,32.5,elo:model,"rating 1780 vs 1800 (d=-20, neutral)",2026-06-23T00:00:00Z,3f48473742ca0fd2a85930554720c75e
Norway vs Senegal,Moneyline,Will Senegal win the match?,0.4025,40.3,elo:model,"rating 1780 vs 1800 (d=-20, neutral)",2026-06-23T00:00:00Z,3f48473742ca0fd2a85930554720c75e
Norway vs Senegal,Moneyline,Will the match end in a draw?,0.2728,27.3,elo:model,"rating 1780 vs 1800 (d=-20, neutral)",2026-06-23T00:00:00Z,3f48473742ca0fd2a85930554720c75e
Norway vs Senegal,Total Goals,Will total goals be over 1.5?,0.7376,73.8,elo:model,"rating 1780 vs 1800 (d=-20, neutral)",2026-06-23T00:00:00Z,3f48473742ca0fd2a85930554720c75e
Norway vs Senegal,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1780 vs 1800 (d=-20, neutral)",2026-06-23T00:00:00Z,3f48473742ca0fd2a85930554720c75e
Norway vs Senegal,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1780 vs 1800 (d=-20, neutral)",2026-06-23T00:00:00Z,3f48473742ca0fd2a85930554720c75e
Jordan vs Algeria,BTTS,Will both teams score?,0.4332,43.3,elo:model,"rating 1680 vs 1823 (d=-143, neutral)",2026-06-23T03:00:00Z,fd8533b650e655030f6a7946f8795db2
Jordan vs Algeria,Moneyline,Will Jordan win the match?,0.1269,12.7,elo:model,"rating 1680 vs 1823 (d=-143, neutral)",2026-06-23T03:00:00Z,fd8533b650e655030f6a7946f8795db2
Jordan vs Algeria,Moneyline,Will Algeria win the match?,0.6535,65.4,elo:model,"rating 1680 vs 1823 (d=-143, neutral)",2026-06-23T03:00:00Z,fd8533b650e655030f6a7946f8795db2
Jordan vs Algeria,Moneyline,Will the match end in a draw?,0.2196,22.0,elo:model,"rating 1680 vs 1823 (d=-143, neutral)",2026-06-23T03:00:00Z,fd8533b650e655030f6a7946f8795db2
Jordan vs Algeria,Total Goals,Will total goals be over 1.5?,0.7366,73.7,elo:model,"rating 1680 vs 1823 (d=-143, neutral)",2026-06-23T03:00:00Z,fd8533b650e655030f6a7946f8795db2
Jordan vs Algeria,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1680 vs 1823 (d=-143, neutral)",2026-06-23T03:00:00Z,fd8533b650e655030f6a7946f8795db2
Jordan vs Algeria,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1680 vs 1823 (d=-143, neutral)",2026-06-23T03:00:00Z,fd8533b650e655030f6a7946f8795db2
Portugal vs Uzbekistan,BTTS,Will both teams score?,0.4984,49.8,elo:model,"rating 1800 vs 1714 (d=+86, neutral)",2026-06-23T17:00:00Z,8ba93d190f1f934e33862a97a6353a6e
Portugal vs Uzbekistan,Moneyline,Will Portugal win the match?,0.5377,53.8,elo:model,"rating 1800 vs 1714 (d=+86, neutral)",2026-06-23T17:00:00Z,8ba93d190f1f934e33862a97a6353a6e
Portugal vs Uzbekistan,Moneyline,Will Uzbekistan win the match?,0.2089,20.9,elo:model,"rating 1800 vs 1714 (d=+86, neutral)",2026-06-23T17:00:00Z,8ba93d190f1f934e33862a97a6353a6e
Portugal vs Uzbekistan,Moneyline,Will the match end in a draw?,0.2535,25.3,elo:model,"rating 1800 vs 1714 (d=+86, neutral)",2026-06-23T17:00:00Z,8ba93d190f1f934e33862a97a6353a6e
Portugal vs Uzbekistan,Total Goals,Will total goals be over 1.5?,0.7373,73.7,elo:model,"rating 1800 vs 1714 (d=+86, neutral)",2026-06-23T17:00:00Z,8ba93d190f1f934e33862a97a6353a6e
Portugal vs Uzbekistan,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1800 vs 1714 (d=+86, neutral)",2026-06-23T17:00:00Z,8ba93d190f1f934e33862a97a6353a6e
Portugal vs Uzbekistan,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1800 vs 1714 (d=+86, neutral)",2026-06-23T17:00:00Z,8ba93d190f1f934e33862a97a6353a6e
England vs Ghana,BTTS,Will both teams score?,0.1291,12.9,elo:model,"rating 1854 vs 1578 (d=+276, neutral)",2026-06-23T20:00:00Z,2f49dd8deae3079dc4eb2d634d18a99c
England vs Ghana,Moneyline,Will England win the match?,0.8801,88.0,elo:model,"rating 1854 vs 1578 (d=+276, neutral)",2026-06-23T20:00:00Z,2f49dd8deae3079dc4eb2d634d18a99c
England vs Ghana,Moneyline,Will Ghana win the match?,0.03,3.0,elo:model,"rating 1854 vs 1578 (d=+276, neutral)",2026-06-23T20:00:00Z,2f49dd8deae3079dc4eb2d634d18a99c
England vs Ghana,Moneyline,Will the match end in a draw?,0.1066,10.7,elo:model,"rating 1854 vs 1578 (d=+276, neutral)",2026-06-23T20:00:00Z,2f49dd8deae3079dc4eb2d634d18a99c
England vs Ghana,Total Goals,Will total goals be over 1.5?,0.7337,73.4,elo:model,"rating 1854 vs 1578 (d=+276, neutral)",2026-06-23T20:00:00Z,2f49dd8deae3079dc4eb2d634d18a99c
England vs Ghana,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1854 vs 1578 (d=+276, neutral)",2026-06-23T20:00:00Z,2f49dd8deae3079dc4eb2d634d18a99c
England vs Ghana,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1854 vs 1578 (d=+276, neutral)",2026-06-23T20:00:00Z,2f49dd8deae3079dc4eb2d634d18a99c
Panama vs Croatia,BTTS,Will both teams score?,0.5326,53.3,elo:model,"rating 1705 vs 1724 (d=-19, neutral)",2026-06-23T23:00:00Z,c1bc8c26480cd42b89a0de5329581314
Panama vs Croatia,Moneyline,Will Panama win the match?,0.3269,32.7,elo:model,"rating 1705 vs 1724 (d=-19, neutral)",2026-06-23T23:00:00Z,c1bc8c26480cd42b89a0de5329581314
Panama vs Croatia,Moneyline,Will Croatia win the match?,0.4001,40.0,elo:model,"rating 1705 vs 1724 (d=-19, neutral)",2026-06-23T23:00:00Z,c1bc8c26480cd42b89a0de5329581314
Panama vs Croatia,Moneyline,Will the match end in a draw?,0.273,27.3,elo:model,"rating 1705 vs 1724 (d=-19, neutral)",2026-06-23T23:00:00Z,c1bc8c26480cd42b89a0de5329581314
Panama vs Croatia,Total Goals,Will total goals be over 1.5?,0.7376,73.8,elo:model,"rating 1705 vs 1724 (d=-19, neutral)",2026-06-23T23:00:00Z,c1bc8c26480cd42b89a0de5329581314
Panama vs Croatia,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1705 vs 1724 (d=-19, neutral)",2026-06-23T23:00:00Z,c1bc8c26480cd42b89a0de5329581314
Panama vs Croatia,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1705 vs 1724 (d=-19, neutral)",2026-06-23T23:00:00Z,c1bc8c26480cd42b89a0de5329581314
Colombia vs DR Congo,BTTS,Will both teams score?,0.5009,50.1,elo:model,"rating 1786 vs 1703 (d=+83, neutral)",2026-06-24T02:00:00Z,68bfc965eb267508e04d8e8d75c1a0ae
Colombia vs DR Congo,Moneyline,Will Colombia win the match?,0.5315,53.2,elo:model,"rating 1786 vs 1703 (d=+83, neutral)",2026-06-24T02:00:00Z,68bfc965eb267508e04d8e8d75c1a0ae
Colombia vs DR Congo,Moneyline,Will DR Congo win the match?,0.2137,21.4,elo:model,"rating 1786 vs 1703 (d=+83, neutral)",2026-06-24T02:00:00Z,68bfc965eb267508e04d8e8d75c1a0ae
Colombia vs DR Congo,Moneyline,Will the match end in a draw?,0.2548,25.5,elo:model,"rating 1786 vs 1703 (d=+83, neutral)",2026-06-24T02:00:00Z,68bfc965eb267508e04d8e8d75c1a0ae
Colombia vs DR Congo,Total Goals,Will total goals be over 1.5?,0.7373,73.7,elo:model,"rating 1786 vs 1703 (d=+83, neutral)",2026-06-24T02:00:00Z,68bfc965eb267508e04d8e8d75c1a0ae
Colombia vs DR Congo,Total Goals,Will total goals be over 2.5?,0.4816,48.2,elo:model,"rating 1786 vs 1703 (d=+83, neutral)",2026-06-24T02:00:00Z,68bfc965eb267508e04d8e8d75c1a0ae
Colombia vs DR Congo,Total Goals,Will total goals be over 3.5?,0.264,26.4,elo:model,"rating 1786 vs 1703 (d=+83, neutral)",2026-06-24T02:00:00Z,68bfc965eb267508e04d8e8d75c1a0ae
Bosnia & Herzegovina vs Qatar,BTTS,Will both teams score?,0.5319,53.2,elo:model,"rating 1531 vs 1509 (d=+22, neutral)",2026-06-24T19:00:00Z,512ac18beb5aa936a59f7ea3e497ada2
Bosnia & Herzegovina vs Qatar,Moneyline,Will Bosnia & Herzegovina win the match?,0.4071,40.7,elo:model,"rating 1531 vs 1509 (d=+22, neutral)",2026-06-24T19:00:00Z,512ac18beb5aa936a59f7ea3e497ada2
Bosnia & Herzegovina vs Qatar,Moneyline,Will Qatar win the match?,0.3203,32.0,elo:model,"rating 1531 vs 1509 (d=+22, neutral)",2026-06-24T19:00:00Z,512ac18beb5aa936a59f7ea3e497ada2
