"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"67320","21-10-25 21:00","Europe","Champions League","2025/2026","Bayer Leverkusen","PSG","5.23","4.04","1.69","1.02","17.50","1.14","5.79","1.45","2.77","2.10","1.73","3.77","1.27","1.53","2.53"
"67321","21-10-25 21:00","Europe","Champions League","2025/2026","FC Copenhagen","Dortmund","4.85","3.69","1.81","1.04","11.00","1.25","4.00","1.86","2.00","3.13","1.37","5.63","1.14","1.72","2.12"
"67322","21-10-25 21:00","Europe","Champions League","2025/2026","Newcastle","Benfica","1.66","4.13","5.43","1.04","11.00","1.27","3.75","1.86","2.00","3.13","1.37","5.63","1.14","1.83","1.98"
"67323","21-10-25 21:00","Europe","Champions League","2025/2026","PSV","Napoli","3.27","3.57","2.25","1.02","15.00","1.21","4.50","1.67","2.20","2.59","1.50","4.56","1.20","1.53","2.53"
"67324","21-10-25 21:00","Europe","Champions League","2025/2026","Royale Union SG","Inter","5.44","3.84","1.70","1.04","11.00","1.27","3.75","1.95","1.91","3.30","1.34","6.11","1.13","1.76","2.06"
"67325","21-10-25 21:00","Europe","Champions League","2025/2026","Villarreal","Manchester City","5.17","3.99","1.70","1.01","17.00","1.19","4.74","1.61","2.32","2.47","1.54","4.34","1.22","1.60","2.34"
"67326","21-10-25 18:45","Europe","Champions League","2025/2026","Barcelona","Olympiacos Piraeus","1.26","7.21","9.86","1.02","26.00","1.12","6.32","1.36","3.16","1.98","1.88","3.15","1.36","1.80","2.02"
"67327","21-10-25 18:45","Europe","Champions League","2025/2026","Kairat Almaty","Pafos","3.25","3.46","2.30","1.05","10.00","1.30","3.50","2.08","1.80","3.53","1.30","6.55","1.11","1.72","2.12"
"67263","01-10-25 21:00","Europe","Champions League","2025/2026","Arsenal","Olympiacos Piraeus","1.18","7.74","17.60","1.02","17.50","1.19","4.74","1.57","2.42","2.38","1.58","4.34","1.22","2.58","1.50"
"67264","01-10-25 21:00","Europe","Champions League","2025/2026","Barcelona","PSG","1.67","4.60","4.66","1.02","27.00","1.10","7.00","1.32","3.40","1.95","1.91","2.96","1.40","1.41","2.94"
"67265","01-10-25 21:00","Europe","Champions League","2025/2026","Bayer Leverkusen","PSV","1.94","3.97","3.77","1.02","17.50","1.17","5.00","1.53","2.50","2.31","1.62","3.96","1.25","1.49","2.64"
"67266","01-10-25 21:00","Europe","Champions League","2025/2026","Dortmund","Ath Bilbao","1.75","3.78","5.10","1.04","11.00","1.30","3.50","1.95","1.91","3.30","1.34","6.11","1.13","1.76","2.06"
"67267","01-10-25 21:00","Europe","Champions League","2025/2026","Monaco","Manchester City","8.21","5.64","1.37","1.01","27.00","1.09","7.37","1.33","3.37","1.86","2.01","2.82","1.43","1.60","2.34"
"67268","01-10-25 21:00","Europe","Champions League","2025/2026","Napoli","Sporting CP","1.90","3.58","4.47","1.04","11.00","1.25","4.00","1.86","2.00","2.96","1.40","5.63","1.14","1.68","2.18"
"67269","01-10-25 21:00","Europe","Champions League","2025/2026","Villarreal","Juventus","2.51","3.37","2.98","1.05","10.00","1.27","3.75","1.95","1.91","3.30","1.34","6.11","1.13","1.68","2.18"
"67270","01-10-25 18:45","Europe","Champions League","2025/2026","Qarabag","FC Copenhagen","3.74","3.42","2.13","1.06","9.57","1.29","3.62","1.96","1.90","3.33","1.33","6.18","1.12","1.74","2.09"
"67271","01-10-25 18:45","Europe","Champions League","2025/2026","Royale Union SG","Newcastle","4.49","3.71","1.86","1.05","10.60","1.28","3.72","1.84","2.03","3.12","1.37","6.18","1.12","1.76","2.06"
"67272","30-09-25 21:00","Europe","Champions League","2025/2026","Atl. Madrid","Eintracht Frankfurt","1.44","5.39","6.67","1.02","25.00","1.11","6.50","1.35","3.20","1.95","1.91","3.13","1.37","1.53","2.53"
"67273","30-09-25 21:00","Europe","Champions League","2025/2026","Bodo/Glimt","Tottenham","3.38","3.68","2.16","1.02","13.70","1.20","4.56","1.71","2.21","2.65","1.49","4.87","1.18","1.60","2.34"
"67274","30-09-25 21:00","Europe","Champions League","2025/2026","Chelsea","Benfica","1.68","3.87","5.61","1.03","13.00","1.22","4.33","1.78","2.10","2.78","1.45","5.11","1.17","1.72","2.12"
"67275","30-09-25 21:00","Europe","Champions League","2025/2026","Galatasaray","Liverpool","5.46","4.62","1.58","1.02","24.00","1.12","6.38","1.35","3.19","1.96","1.90","3.12","1.37","1.44","2.79"
"67276","30-09-25 21:00","Europe","Champions League","2025/2026","Inter","Slavia Prague","1.29","6.08","11.10","1.01","21.00","1.15","5.50","1.45","2.75","2.19","1.73","3.53","1.30","1.76","2.06"
"67277","30-09-25 21:00","Europe","Champions League","2025/2026","Marseille","Ajax","1.59","4.31","5.90","1.02","17.50","1.17","5.00","1.58","2.38","2.41","1.57","4.27","1.22","1.65","2.24"
"67278","30-09-25 21:00","Europe","Champions League","2025/2026","Pafos","Bayern Munich","24.00","10.10","1.12","1.01","29.00","1.08","8.00","1.27","3.75","1.78","2.10","2.59","1.50","2.15","1.70"
"67279","30-09-25 18:45","Europe","Champions League","2025/2026","Atalanta","Club Brugge KV","1.73","4.19","4.66","1.01","20.00","1.14","5.79","1.42","2.90","2.09","1.80","3.36","1.33","1.46","2.74"
"67280","30-09-25 18:45","Europe","Champions League","2025/2026","Kairat Almaty","Real Madrid","29.00","14.10","1.08","1.01","22.00","1.06","9.47","1.23","4.21","1.61","2.32","2.38","1.58","1.98","1.82"
"67281","18-09-25 21:00","Europe","Champions League","2025/2026","Eintracht Frankfurt","Galatasaray","2.33","3.74","2.90","1.01","20.00","1.14","5.79","1.46","2.77","2.11","1.80","3.53","1.31","1.41","2.94"
"67282","18-09-25 21:00","Europe","Champions League","2025/2026","Manchester City","Napoli","1.56","4.25","6.04","1.04","12.00","1.19","4.81","1.64","2.29","2.50","1.55","4.32","1.23","1.65","2.26"
"67283","18-09-25 21:00","Europe","Champions League","2025/2026","Newcastle","Barcelona","2.46","3.78","2.70","1.03","12.40","1.18","4.81","1.54","2.48","2.25","1.65","3.95","1.25","1.48","2.65"
"67284","18-09-25 21:00","Europe","Champions League","2025/2026","Sporting CP","Kairat Almaty","1.08","14.20","23.00","1.01","29.00","1.08","8.57","1.28","3.81","1.76","2.10","2.66","1.49","2.41","1.57"
"67285","18-09-25 18:45","Europe","Champions League","2025/2026","Club Brugge KV","Monaco","2.23","3.54","3.23","1.02","15.80","1.20","4.74","1.58","2.42","2.41","1.58","4.45","1.22","1.53","2.53"
"67286","18-09-25 18:45","Europe","Champions League","2025/2026","FC Copenhagen","Bayer Leverkusen","3.33","3.28","2.29","1.06","9.57","1.33","3.41","2.09","1.81","3.50","1.31","7.62","1.09","1.76","2.06"
"67287","17-09-25 21:00","Europe","Champions League","2025/2026","Ajax","Inter","5.28","4.14","1.64","1.02","15.00","1.21","4.50","1.63","2.30","2.53","1.54","4.37","1.22","1.60","2.34"
"67288","17-09-25 21:00","Europe","Champions League","2025/2026","Bayern Munich","Chelsea","1.83","4.07","4.03","1.02","17.50","1.17","5.32","1.54","2.53","2.30","1.63","4.12","1.25","1.53","2.53"
"67289","17-09-25 21:00","Europe","Champions League","2025/2026","Liverpool","Atl. Madrid","1.47","4.56","7.09","1.02","17.50","1.18","5.00","1.60","2.38","2.44","1.57","4.37","1.22","1.80","2.02"
"67290","17-09-25 21:00","Europe","Champions League","2025/2026","PSG","Atalanta","1.39","5.08","8.02","1.02","18.50","1.18","5.00","1.50","2.63","2.34","1.62","4.05","1.25","1.72","2.12"
"67291","17-09-25 18:45","Europe","Champions League","2025/2026","Olympiacos Piraeus","Pafos","1.41","4.83","8.14","1.03","13.70","1.21","4.56","1.73","2.21","2.69","1.48","5.01","1.18","1.90","1.90"
"67292","17-09-25 18:45","Europe","Champions League","2025/2026","Slavia Prague","Bodo/Glimt","1.97","3.94","3.56","1.02","16.00","1.21","4.61","1.62","2.34","2.66","1.49","4.96","1.18","1.60","2.34"
"67293","16-09-25 21:00","Europe","Champions League","2025/2026","Benfica","Qarabag","1.21","7.79","11.90","1.02","30.00","1.10","7.00","1.33","3.40","1.89","2.00","3.01","1.40","1.83","1.98"
"67294","16-09-25 21:00","Europe","Champions League","2025/2026","Juventus","Dortmund","2.00","3.50","3.90","1.04","11.60","1.26","3.95","1.88","2.01","3.03","1.39","6.02","1.14","1.68","2.18"
"67295","16-09-25 21:00","Europe","Champions League","2025/2026","Real Madrid","Marseille","1.38","5.33","7.56","1.01","22.00","1.13","6.32","1.43","2.90","2.11","1.80","3.43","1.33","1.67","2.20"
"67296","16-09-25 21:00","Europe","Champions League","2025/2026","Tottenham","Villarreal","1.86","3.74","4.19","1.03","13.00","1.23","4.33","1.80","2.10","2.82","1.45","5.26","1.17","1.65","2.24"
"67297","16-09-25 18:45","Europe","Champions League","2025/2026","Ath Bilbao","Arsenal","5.93","3.55","1.69","1.08","8.51","1.42","2.93","2.21","1.69","4.12","1.25","8.32","1.08","2.14","1.71"
"67298","16-09-25 18:45","Europe","Champions League","2025/2026","PSV","Royale Union SG","1.83","3.84","4.26","1.02","15.80","1.17","5.26","1.54","2.50","2.32","1.63","4.16","1.24","1.54","2.49"
