"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"90775","02-10-25 18:45","Europe","Europa League","2025/2026","FCSB","Young Boys","2.77","3.49","2.62","1.03","13.00","1.23","4.33","1.80","2.10","2.82","1.45","5.26","1.17","1.57","2.41"
"90776","02-10-25 18:45","Europe","Europa League","2025/2026","Fenerbahce","Nice","1.73","4.08","4.83","1.02","15.00","1.21","4.50","1.63","2.30","2.63","1.50","4.68","1.20","1.60","2.34"
"90777","02-10-25 18:45","Europe","Europa League","2025/2026","Ludogorets","Betis","5.61","3.78","1.70","1.05","11.00","1.26","4.00","1.89","2.00","3.01","1.40","5.81","1.14","1.76","2.06"
"90778","02-10-25 18:45","Europe","Europa League","2025/2026","Panathinaikos","G.A. Eagles","1.58","4.58","5.60","1.02","17.50","1.21","4.50","1.60","2.38","2.53","1.54","4.37","1.22","1.70","2.15"
"90779","02-10-25 18:45","Europe","Europa League","2025/2026","Plzen","Malmo FF","1.90","3.69","4.30","1.05","11.00","1.28","3.75","1.97","1.91","3.37","1.34","6.32","1.13","1.83","1.98"
"90780","25-09-25 21:00","Europe","Europa League","2025/2026","Aston Villa","Bologna","1.78","3.62","5.23","1.06","9.47","1.34","3.37","2.11","1.80","3.85","1.27","7.69","1.09","1.96","1.85"
"90781","25-09-25 21:00","Europe","Europa League","2025/2026","Ferencvaros","Plzen","2.30","3.33","3.38","1.03","13.00","1.23","4.33","1.80","2.10","2.82","1.45","5.26","1.17","1.57","2.41"
"90782","25-09-25 21:00","Europe","Europa League","2025/2026","Rangers","Genk","2.38","3.63","2.98","1.02","15.00","1.21","4.50","1.69","2.20","2.63","1.50","4.68","1.20","1.53","2.53"
"90783","25-09-25 21:00","Europe","Europa League","2025/2026","Salzburg","FC Porto","4.61","3.89","1.79","1.02","15.00","1.21","4.50","1.69","2.20","2.63","1.50","4.68","1.20","1.60","2.34"
"90784","25-09-25 21:00","Europe","Europa League","2025/2026","Stuttgart","Celta Vigo","2.10","3.63","3.59","1.02","15.80","1.20","4.74","1.58","2.42","2.41","1.58","4.45","1.22","1.53","2.53"
"90785","25-09-25 21:00","Europe","Europa League","2025/2026","Utrecht","Lyon","2.94","3.27","2.60","1.06","9.47","1.30","3.58","2.01","1.88","3.53","1.31","6.90","1.11","1.76","2.06"
"90786","25-09-25 21:00","Europe","Europa League","2025/2026","Young Boys","Panathinaikos","2.36","3.69","2.98","1.03","13.00","1.26","4.00","1.80","2.10","2.82","1.45","5.26","1.17","1.60","2.34"
"90787","25-09-25 18:45","Europe","Europa League","2025/2026","G.A. Eagles","FCSB","1.72","4.11","4.89","1.02","17.50","1.18","5.00","1.60","2.38","2.44","1.57","4.37","1.22","1.57","2.41"
"90788","25-09-25 18:45","Europe","Europa League","2025/2026","Lille","Brann","1.55","4.39","6.33","1.02","18.50","1.18","5.00","1.54","2.50","2.34","1.62","4.05","1.25","1.65","2.25"
"90789","24-09-25 21:00","Europe","Europa League","2025/2026","Betis","Nottingham","2.31","3.58","3.13","1.03","13.70","1.21","4.56","1.73","2.21","2.69","1.48","5.01","1.18","1.58","2.37"
"90790","24-09-25 21:00","Europe","Europa League","2025/2026","Braga","Feyenoord","2.10","3.58","3.61","1.03","13.70","1.24","4.21","1.80","2.10","2.86","1.43","5.53","1.15","1.65","2.24"
"90791","24-09-25 21:00","Europe","Europa League","2025/2026","Crvena zvezda","Celtic","2.34","3.65","3.03","1.02","15.80","1.20","4.74","1.58","2.42","2.41","1.58","4.16","1.24","1.50","2.60"
"90792","24-09-25 21:00","Europe","Europa League","2025/2026","Din. Zagreb","Fenerbahce","3.30","3.50","2.26","1.04","11.60","1.26","3.95","1.88","2.01","3.03","1.39","6.02","1.14","1.68","2.18"
"90793","24-09-25 21:00","Europe","Europa League","2025/2026","Freiburg","Basel","1.51","4.68","6.50","1.02","17.50","1.17","5.32","1.54","2.53","2.30","1.63","4.12","1.25","1.68","2.18"
"90794","24-09-25 21:00","Europe","Europa League","2025/2026","Malmo FF","Ludogorets","1.65","4.02","5.67","1.06","10.00","1.33","3.40","2.10","1.80","3.60","1.30","6.80","1.11","2.04","1.78"
"90795","24-09-25 21:00","Europe","Europa League","2025/2026","Nice","AS Roma","3.48","3.36","2.25","1.06","10.00","1.31","3.50","2.10","1.80","3.60","1.30","6.80","1.11","1.72","2.12"
"90796","24-09-25 18:45","Europe","Europa League","2025/2026","Midtjylland","Sturm Graz","1.68","4.58","4.58","1.01","19.50","1.18","5.00","1.50","2.63","2.34","1.62","4.05","1.25","1.57","2.41"
"90797","24-09-25 18:45","Europe","Europa League","2025/2026","PAOK","Maccabi Tel Aviv","2.13","3.62","3.52","1.04","11.60","1.29","3.68","2.01","1.88","3.43","1.33","6.48","1.12","1.76","2.06"
